code,area name,index,category,value,average salary
E06000005,Darlington,29,Behavioural risk factors [L],93.1,26156
E06000005,Darlington,30,Alcohol misuse [L1],91.2,26156
E06000005,Darlington,31,Drug misuse [L1],92.2,26156
E06000005,Darlington,32,Healthy eating [L1],88.4,26156
E06000005,Darlington,33,Physical activity [L1],89.1,26156
E06000005,Darlington,34,Sedentary behaviour [L1],87,26156
E06000005,Darlington,35,Sexually transmitted infections [L1],122.1,26156
E06000005,Darlington,36,Smoking [L1],117.7,26156
E06000005,Darlington,37,Children and young people [L],103.2,26156
E06000005,Darlington,38,Early years development [L2],111.7,26156
E06000005,Darlington,39,Pupil absences [L2],98,26156
E06000005,Darlington,40,Pupil attainment [L2],108.8,26156
E06000005,Darlington,41,Teenage pregnancy [L2],104.7,26156
E06000005,Darlington,42,"Young people in education, employment and apprenticeships [L2]",98.6,26156
E06000005,Darlington,43,Physiological risk factors [L],81.9,26156
E06000005,Darlington,44,High blood pressure [L3],103.6,26156
E06000005,Darlington,45,Low birth weight [L3],106.1,26156
E06000005,Darlington,46,Overweight and obesity in adults [L3],79.7,26156
E06000005,Darlington,47,Overweight and obesity in children [L3],80.2,26156
E06000005,Darlington,48,Protective measures [L],106.5,26156
E06000005,Darlington,49,Cancer screening attendance [L4],105.3,26156
E06000005,Darlington,50,Child vaccination coverage [L4],106.2,26156
E06000005,Darlington,51,Healthy Places Domain,106.3,26156
E06000005,Darlington,52,Access to green space [Pl],112.9,26156
E06000005,Darlington,53,Private outdoor space [Pl1],112.9,26156
E06000005,Darlington,54,Access to services [Pl],97,26156
E06000005,Darlington,55,Distance to GP services [Pl2],98.1,26156
E06000005,Darlington,56,Distance to pharmacies [Pl2],96.9,26156
E06000005,Darlington,57,Distance to sports or leisure facilities [Pl2],99,26156
E06000005,Darlington,58,Internet access [Pl2],94.5,26156
E06000005,Darlington,59,Patients offered acceptable GP practice appointments [Pl2],109.4,26156
E06000005,Darlington,60,Crime [Pl],93,26156
E06000005,Darlington,61,Low-level crime [Pl3],102.6,26156
E06000005,Darlington,62,Personal crime [Pl3],84.3,26156
E06000005,Darlington,63,Economic and working conditions [Pl],96.8,26156
E06000005,Darlington,64,Child poverty [Pl4],94.4,26156
E06000005,Darlington,65,Job-related training [Pl4],117.6,26156
E06000005,Darlington,66,Unemployment [Pl4],96.3,26156
E06000005,Darlington,67,Workplace safety [Pl4],108.6,26156
E06000005,Darlington,68,Living conditions [Pl],115.5,26156
E06000005,Darlington,69,Air pollution [Pl5],125.4,26156
E06000005,Darlington,70,Household overcrowding [Pl5],125.5,26156
E06000005,Darlington,71,Noise complaints [Pl5],93.4,26156
E06000005,Darlington,72,Road safety [Pl5],108.9,26156
E06000005,Darlington,73,Rough sleeping [Pl5],105.5,26156
E06000047,County Durham,1,Healthy People Domain,83.6,25698.4
E06000047,County Durham,2,Difficulties in daily life [Pe],87.5,25698.4
E06000047,County Durham,3,Disability [Pe1],79.3,25698.4
E06000047,County Durham,4,Frailty [Pe1],100.2,25698.4
E06000047,County Durham,5,Mental health [Pe],83.3,25698.4
E06000047,County Durham,6,"Children's social, emotional and mental health [Pe2]",89.4,25698.4
E06000047,County Durham,7,Mental health conditions [Pe2],87.7,25698.4
E06000047,County Durham,8,Self-harm [Pe2],94.9,25698.4
E06000047,County Durham,9,Suicides [Pe2],79.6,25698.4
E06000047,County Durham,10,Mortality [Pe],89.4,25698.4
E06000047,County Durham,11,Avoidable mortality [Pe3],89.5,25698.4
E06000047,County Durham,12,Infant mortality [Pe3],101.4,25698.4
E06000047,County Durham,13,Life expectancy [Pe3],87.7,25698.4
E06000047,County Durham,14,Mortality from all causes [Pe3],87.8,25698.4
E06000047,County Durham,15,Personal well-being [Pe],93.9,25698.4
E06000047,County Durham,16,Activities in life are worthwhile [Pe4],91,25698.4
E06000047,County Durham,17,Feelings of anxiety [Pe4],99,25698.4
E06000047,County Durham,18,Happiness [Pe4],95.5,25698.4
E06000047,County Durham,19,Life satisfaction [Pe4],94.8,25698.4
E06000047,County Durham,20,Physical health conditions [Pe],90.4,25698.4
E06000047,County Durham,21,Cancer [Pe5],94,25698.4
E06000047,County Durham,22,Cardiovascular conditions [Pe5],92.3,25698.4
E06000047,County Durham,23,Dementia [Pe5],99.7,25698.4
E06000047,County Durham,24,Diabetes [Pe5],93.6,25698.4
E06000047,County Durham,25,Kidney and liver disease [Pe5],99.5,25698.4
E06000047,County Durham,26,Musculoskeletal conditions [Pe5],89.4,25698.4
E06000047,County Durham,27,Respiratory conditions [Pe5],88.9,25698.4
E06000047,County Durham,28,Healthy Lives Domain,97.5,25698.4
E06000047,County Durham,29,Behavioural risk factors [L],95,25698.4
E06000047,County Durham,30,Alcohol misuse [L1],92.9,25698.4
E06000047,County Durham,31,Drug misuse [L1],100.7,25698.4
E06000047,County Durham,32,Healthy eating [L1],102.1,25698.4
E06000047,County Durham,33,Physical activity [L1],94.6,25698.4
E06000047,County Durham,34,Sedentary behaviour [L1],89.2,25698.4
E06000047,County Durham,35,Sexually transmitted infections [L1],102.2,25698.4
E06000047,County Durham,36,Smoking [L1],102.1,25698.4
E06000047,County Durham,37,Children and young people [L],101.4,25698.4
E06000047,County Durham,38,Early years development [L2],111.5,25698.4
E06000047,County Durham,39,Pupil absences [L2],99.6,25698.4
E06000047,County Durham,40,Pupil attainment [L2],102.7,25698.4
E06000047,County Durham,41,Teenage pregnancy [L2],105.3,25698.4
E06000047,County Durham,42,"Young people in education, employment and apprenticeships [L2]",85.4,25698.4
E06000047,County Durham,43,Physiological risk factors [L],87.7,25698.4
E06000047,County Durham,44,High blood pressure [L3],95,25698.4
E06000047,County Durham,45,Low birth weight [L3],104.2,25698.4
E06000047,County Durham,46,Overweight and obesity in adults [L3],82.9,25698.4
E06000047,County Durham,47,Overweight and obesity in children [L3],88,25698.4
E06000047,County Durham,48,Protective measures [L],107.7,25698.4
E06000047,County Durham,49,Cancer screening attendance [L4],98.9,25698.4
E06000047,County Durham,50,Child vaccination coverage [L4],114.9,25698.4
E06000047,County Durham,51,Healthy Places Domain,108.1,25698.4
E06000047,County Durham,52,Access to green space [Pl],111.5,25698.4
E06000047,County Durham,53,Private outdoor space [Pl1],111.5,25698.4
E06000047,County Durham,54,Access to services [Pl],96.2,25698.4
E06000047,County Durham,55,Distance to GP services [Pl2],95.6,25698.4
E06000047,County Durham,56,Distance to pharmacies [Pl2],93.8,25698.4
E06000047,County Durham,57,Distance to sports or leisure facilities [Pl2],101.1,25698.4
E06000047,County Durham,58,Internet access [Pl2],99.1,25698.4
E06000047,County Durham,59,Patients offered acceptable GP practice appointments [Pl2],100.9,25698.4
E06000047,County Durham,60,Crime [Pl],94.8,25698.4
E06000047,County Durham,61,Low-level crime [Pl3],103.5,25698.4
E06000047,County Durham,62,Personal crime [Pl3],86.9,25698.4
E06000047,County Durham,63,Economic and working conditions [Pl],93.8,25698.4
E06000047,County Durham,64,Child poverty [Pl4],93.9,25698.4
E06000047,County Durham,65,Job-related training [Pl4],94.4,25698.4
E06000047,County Durham,66,Unemployment [Pl4],96.3,25698.4
E06000047,County Durham,67,Workplace safety [Pl4],94.1,25698.4
E06000047,County Durham,68,Living conditions [Pl],123.4,25698.4
E06000047,County Durham,69,Air pollution [Pl5],128,25698.4
E06000047,County Durham,70,Household overcrowding [Pl5],139.8,25698.4
E06000047,County Durham,71,Noise complaints [Pl5],97.4,25698.4
E06000047,County Durham,72,Road safety [Pl5],115.7,25698.4
E06000047,County Durham,73,Rough sleeping [Pl5],104.7,25698.4
E06000057,Northumberland,1,Healthy People Domain,88.9,#N/A
E06000057,Northumberland,2,Difficulties in daily life [Pe],89.8,#N/A
E06000057,Northumberland,3,Disability [Pe1],79.2,#N/A
E06000057,Northumberland,4,Frailty [Pe1],104.2,#N/A
E06000057,Northumberland,5,Mental health [Pe],79.6,#N/A
E06000057,Northumberland,6,"Children's social, emotional and mental health [Pe2]",84.5,#N/A
E06000057,Northumberland,7,Mental health conditions [Pe2],89.4,#N/A
E06000057,Northumberland,8,Self-harm [Pe2],76.8,#N/A
E06000057,Northumberland,9,Suicides [Pe2],93.9,#N/A
E06000057,Northumberland,10,Mortality [Pe],100.5,#N/A
E06000057,Northumberland,11,Avoidable mortality [Pe3],101.7,#N/A
E06000057,Northumberland,12,Infant mortality [Pe3],103.6,#N/A
E06000057,Northumberland,13,Life expectancy [Pe3],98.8,#N/A
E06000057,Northumberland,14,Mortality from all causes [Pe3],99.3,#N/A
E06000057,Northumberland,15,Personal well-being [Pe],100.7,#N/A
E06000057,Northumberland,16,Activities in life are worthwhile [Pe4],104.6,#N/A
E06000057,Northumberland,17,Feelings of anxiety [Pe4],93.4,#N/A
E06000057,Northumberland,18,Happiness [Pe4],100.2,#N/A
E06000057,Northumberland,19,Life satisfaction [Pe4],102,#N/A
E06000057,Northumberland,20,Physical health conditions [Pe],91.8,#N/A
E06000057,Northumberland,21,Cancer [Pe5],98.1,#N/A
E06000057,Northumberland,22,Cardiovascular conditions [Pe5],93.5,#N/A
E06000057,Northumberland,23,Dementia [Pe5],98.4,#N/A
E06000057,Northumberland,24,Diabetes [Pe5],91.7,#N/A
E06000057,Northumberland,25,Kidney and liver disease [Pe5],94.8,#N/A
E06000057,Northumberland,26,Musculoskeletal conditions [Pe5],91.5,#N/A
E06000057,Northumberland,27,Respiratory conditions [Pe5],92,#N/A
E06000057,Northumberland,28,Healthy Lives Domain,101.4,#N/A
E06000057,Northumberland,29,Behavioural risk factors [L],104.6,#N/A
E06000057,Northumberland,30,Alcohol misuse [L1],87.1,#N/A
E06000057,Northumberland,31,Drug misuse [L1],104.7,#N/A
E06000057,Northumberland,32,Healthy eating [L1],101.8,#N/A
E06000057,Northumberland,33,Physical activity [L1],108.7,#N/A
E06000057,Northumberland,34,Sedentary behaviour [L1],102.5,#N/A
E06000057,Northumberland,35,Sexually transmitted infections [L1],92.5,#N/A
E06000057,Northumberland,36,Smoking [L1],114.3,#N/A
E06000057,Northumberland,37,Children and young people [L],108,#N/A
E06000057,Northumberland,38,Early years development [L2],117,#N/A
E06000057,Northumberland,39,Pupil absences [L2],103.1,#N/A
E06000057,Northumberland,40,Pupil attainment [L2],109.8,#N/A
E06000057,Northumberland,41,Teenage pregnancy [L2],110.4,#N/A
E06000057,Northumberland,42,"Young people in education, employment and apprenticeships [L2]",97.1,#N/A
E06000057,Northumberland,43,Physiological risk factors [L],85.6,#N/A
E06000057,Northumberland,44,High blood pressure [L3],95.9,#N/A
E06000057,Northumberland,45,Low birth weight [L3],104.7,#N/A
E06000057,Northumberland,46,Overweight and obesity in adults [L3],92,#N/A
E06000057,Northumberland,47,Overweight and obesity in children [L3],81.1,#N/A
E06000057,Northumberland,48,Protective measures [L],106.3,#N/A
E06000057,Northumberland,49,Cancer screening attendance [L4],101.4,#N/A
E06000057,Northumberland,50,Child vaccination coverage [L4],109.7,#N/A
E06000057,Northumberland,51,Healthy Places Domain,112,#N/A
E06000057,Northumberland,52,Access to green space [Pl],108.5,#N/A
E06000057,Northumberland,53,Private outdoor space [Pl1],108.5,#N/A
E06000057,Northumberland,54,Access to services [Pl],86.1,#N/A
E06000057,Northumberland,55,Distance to GP services [Pl2],84.9,#N/A
E06000057,Northumberland,56,Distance to pharmacies [Pl2],89,#N/A
E06000057,Northumberland,57,Distance to sports or leisure facilities [Pl2],86.9,#N/A
E06000057,Northumberland,58,Internet access [Pl2],93.4,#N/A
E06000057,Northumberland,59,Patients offered acceptable GP practice appointments [Pl2],97.6,#N/A
E06000057,Northumberland,60,Crime [Pl],104.1,#N/A
E06000057,Northumberland,61,Low-level crime [Pl3],110.6,#N/A
E06000057,Northumberland,62,Personal crime [Pl3],97,#N/A
E06000057,Northumberland,63,Economic and working conditions [Pl],96,#N/A
E06000057,Northumberland,64,Child poverty [Pl4],96.8,#N/A
E06000057,Northumberland,65,Job-related training [Pl4],91.2,#N/A
E06000057,Northumberland,66,Unemployment [Pl4],96.7,#N/A
E06000057,Northumberland,67,Workplace safety [Pl4],99.9,#N/A
E06000057,Northumberland,68,Living conditions [Pl],134.3,#N/A
E06000057,Northumberland,69,Air pollution [Pl5],133.6,#N/A
E06000057,Northumberland,70,Household overcrowding [Pl5],152.7,#N/A
E06000057,Northumberland,71,Noise complaints [Pl5],109.5,#N/A
E06000057,Northumberland,72,Road safety [Pl5],122.9,#N/A
E06000057,Northumberland,73,Rough sleeping [Pl5],107.7,#N/A
E08000021,Newcastle upon Tyne,1,Healthy People Domain,88.8,26234
E08000021,Newcastle upon Tyne,2,Difficulties in daily life [Pe],95.8,26234
E08000021,Newcastle upon Tyne,3,Disability [Pe1],92,26234
E08000021,Newcastle upon Tyne,4,Frailty [Pe1],101.1,26234
E08000021,Newcastle upon Tyne,5,Mental health [Pe],89.9,26234
E08000021,Newcastle upon Tyne,6,"Children's social, emotional and mental health [Pe2]",95.3,26234
E08000021,Newcastle upon Tyne,7,Mental health conditions [Pe2],84.9,26234
E08000021,Newcastle upon Tyne,8,Self-harm [Pe2],97,26234
E08000021,Newcastle upon Tyne,9,Suicides [Pe2],93.5,26234
E08000021,Newcastle upon Tyne,10,Mortality [Pe],89.5,26234
E08000021,Newcastle upon Tyne,11,Avoidable mortality [Pe3],86.4,26234
E08000021,Newcastle upon Tyne,12,Infant mortality [Pe3],95.6,26234
E08000021,Newcastle upon Tyne,13,Life expectancy [Pe3],87.7,26234
E08000021,Newcastle upon Tyne,14,Mortality from all causes [Pe3],94.4,26234
E08000021,Newcastle upon Tyne,15,Personal well-being [Pe],98.8,26234
E08000021,Newcastle upon Tyne,16,Activities in life are worthwhile [Pe4],99.3,26234
E08000021,Newcastle upon Tyne,17,Feelings of anxiety [Pe4],90.7,26234
E08000021,Newcastle upon Tyne,18,Happiness [Pe4],100.7,26234
E08000021,Newcastle upon Tyne,19,Life satisfaction [Pe4],102.5,26234
E08000021,Newcastle upon Tyne,20,Physical health conditions [Pe],88.2,26234
E08000021,Newcastle upon Tyne,21,Cancer [Pe5],104,26234
E08000021,Newcastle upon Tyne,22,Cardiovascular conditions [Pe5],95.4,26234
E08000021,Newcastle upon Tyne,23,Dementia [Pe5],86.5,26234
E08000021,Newcastle upon Tyne,24,Diabetes [Pe5],83.2,26234
E08000021,Newcastle upon Tyne,25,Kidney and liver disease [Pe5],92.1,26234
E08000021,Newcastle upon Tyne,26,Musculoskeletal conditions [Pe5],91.1,26234
E08000021,Newcastle upon Tyne,27,Respiratory conditions [Pe5],82.8,26234
E08000021,Newcastle upon Tyne,28,Healthy Lives Domain,90.8,26234
E08000021,Newcastle upon Tyne,29,Behavioural risk factors [L],94.8,26234
E08000021,Newcastle upon Tyne,30,Alcohol misuse [L1],85.1,26234
E08000021,Newcastle upon Tyne,31,Drug misuse [L1],88.9,26234
E08000021,Newcastle upon Tyne,32,Healthy eating [L1],95.9,26234
E08000021,Newcastle upon Tyne,33,Physical activity [L1],98.3,26234
E08000021,Newcastle upon Tyne,34,Sedentary behaviour [L1],94.4,26234
E08000021,Newcastle upon Tyne,35,Sexually transmitted infections [L1],105.1,26234
E08000021,Newcastle upon Tyne,36,Smoking [L1],103.7,26234
E08000021,Newcastle upon Tyne,37,Children and young people [L],92.6,26234
E08000021,Newcastle upon Tyne,38,Early years development [L2],108.3,26234
E08000021,Newcastle upon Tyne,39,Pupil absences [L2],85.6,26234
E08000021,Newcastle upon Tyne,40,Pupil attainment [L2],97.4,26234
E08000021,Newcastle upon Tyne,41,Teenage pregnancy [L2],102.2,26234
E08000021,Newcastle upon Tyne,42,"Young people in education, employment and apprenticeships [L2]",85.3,26234
E08000021,Newcastle upon Tyne,43,Physiological risk factors [L],83.8,26234
E08000021,Newcastle upon Tyne,44,High blood pressure [L3],94.3,26234
E08000021,Newcastle upon Tyne,45,Low birth weight [L3],95.4,26234
E08000021,Newcastle upon Tyne,46,Overweight and obesity in adults [L3],90.7,26234
E08000021,Newcastle upon Tyne,47,Overweight and obesity in children [L3],83.2,26234
E08000021,Newcastle upon Tyne,48,Protective measures [L],99.1,26234
E08000021,Newcastle upon Tyne,49,Cancer screening attendance [L4],99.4,26234
E08000021,Newcastle upon Tyne,50,Child vaccination coverage [L4],99.1,26234
E08000021,Newcastle upon Tyne,51,Healthy Places Domain,92.7,26234
E08000021,Newcastle upon Tyne,52,Access to green space [Pl],95.1,26234
E08000021,Newcastle upon Tyne,53,Private outdoor space [Pl1],95.1,26234
E08000021,Newcastle upon Tyne,54,Access to services [Pl],104.6,26234
E08000021,Newcastle upon Tyne,55,Distance to GP services [Pl2],104.5,26234
E08000021,Newcastle upon Tyne,56,Distance to pharmacies [Pl2],104.2,26234
E08000021,Newcastle upon Tyne,57,Distance to sports or leisure facilities [Pl2],101.5,26234
E08000021,Newcastle upon Tyne,58,Internet access [Pl2],112.9,26234
E08000021,Newcastle upon Tyne,59,Patients offered acceptable GP practice appointments [Pl2],70.1,26234
E08000021,Newcastle upon Tyne,60,Crime [Pl],90.3,26234
E08000021,Newcastle upon Tyne,61,Low-level crime [Pl3],92.5,26234
E08000021,Newcastle upon Tyne,62,Personal crime [Pl3],89.6,26234
E08000021,Newcastle upon Tyne,63,Economic and working conditions [Pl],88.9,26234
E08000021,Newcastle upon Tyne,64,Child poverty [Pl4],87.3,26234
E08000021,Newcastle upon Tyne,65,Job-related training [Pl4],96.7,26234
E08000021,Newcastle upon Tyne,66,Unemployment [Pl4],89,26234
E08000021,Newcastle upon Tyne,67,Workplace safety [Pl4],121.9,26234
E08000021,Newcastle upon Tyne,68,Living conditions [Pl],103.2,26234
E08000021,Newcastle upon Tyne,69,Air pollution [Pl5],117.2,26234
E08000021,Newcastle upon Tyne,70,Household overcrowding [Pl5],108.9,26234
E08000021,Newcastle upon Tyne,71,Noise complaints [Pl5],90.3,26234
E08000021,Newcastle upon Tyne,72,Road safety [Pl5],96.2,26234
E08000021,Newcastle upon Tyne,73,Rough sleeping [Pl5],102.3,26234
E08000022,North Tyneside,1,Healthy People Domain,82.8,#N/A
E08000022,North Tyneside,2,Difficulties in daily life [Pe],86.6,#N/A
E08000022,North Tyneside,3,Disability [Pe1],79.2,#N/A
E08000022,North Tyneside,4,Frailty [Pe1],98.8,#N/A
E08000022,North Tyneside,5,Mental health [Pe],77.7,#N/A
E08000022,North Tyneside,6,"Children's social, emotional and mental health [Pe2]",80,#N/A
E08000022,North Tyneside,7,Mental health conditions [Pe2],91.7,#N/A
E08000022,North Tyneside,8,Self-harm [Pe2],71.8,#N/A
E08000022,North Tyneside,9,Suicides [Pe2],95.9,#N/A
E08000022,North Tyneside,10,Mortality [Pe],95.9,#N/A
E08000022,North Tyneside,11,Avoidable mortality [Pe3],96.1,#N/A
E08000022,North Tyneside,12,Infant mortality [Pe3],113.7,#N/A
E08000022,North Tyneside,13,Life expectancy [Pe3],93,#N/A
E08000022,North Tyneside,14,Mortality from all causes [Pe3],90.6,#N/A
E08000022,North Tyneside,15,Personal well-being [Pe],87,#N/A
E08000022,North Tyneside,16,Activities in life are worthwhile [Pe4],95.1,#N/A
E08000022,North Tyneside,17,Feelings of anxiety [Pe4],80.6,#N/A
E08000022,North Tyneside,18,Happiness [Pe4],83.6,#N/A
E08000022,North Tyneside,19,Life satisfaction [Pe4],93.3,#N/A
E08000022,North Tyneside,20,Physical health conditions [Pe],94.6,#N/A
E08000022,North Tyneside,21,Cancer [Pe5],96.8,#N/A
E08000022,North Tyneside,22,Cardiovascular conditions [Pe5],93.8,#N/A
E08000022,North Tyneside,23,Dementia [Pe5],94.6,#N/A
E08000022,North Tyneside,24,Diabetes [Pe5],102.7,#N/A
E08000022,North Tyneside,25,Kidney and liver disease [Pe5],87.3,#N/A
E08000022,North Tyneside,26,Musculoskeletal conditions [Pe5],97.6,#N/A
E08000022,North Tyneside,27,Respiratory conditions [Pe5],95,#N/A
E08000022,North Tyneside,28,Healthy Lives Domain,102.4,#N/A
E08000022,North Tyneside,29,Behavioural risk factors [L],100.5,#N/A
E08000022,North Tyneside,30,Alcohol misuse [L1],82.1,#N/A
